,,,," $1,084,159 ",,,,,
,State,County, # of Mailers ,Spend,,,,,
,Georgia,Oconee, 19 , $13 ,,,,,
,Michigan,Antrim, 19 , $13 ,,,,,
,Florida,Holmes, 19 , $13 ,,,,,
,New Mexico,Colfax, 19 , $13 ,,,,,
,Rhode Island,Kent, 19 , $13 ,,,,,
,Texas,Ellis, 19 , $13 ,,,,,
,Washington,Okanogan, 19 , $13 ,,,,,
,North Carolina,Pender, 18 , $12 ,,,,,
,Oklahoma,Logan, 18 , $12 ,,,,,
,Iowa,Grundy, 18 , $12 ,,,,,
,Iowa,Mills, 18 , $12 ,,,,,
,Alabama,Covington, 18 , $12 ,,,,,
,Kansas,Miami, 18 , $12 ,,,,,
,Ohio,Carroll, 18 , $12 ,,,,,
,California,San Diego, 18 , $12 ,,,,,
,California,Mono, 18 , $12 ,,,,,
,Florida,Flagler, 18 , $12 ,,,,,
,Idaho,Fremont, 18 , $12 ,,,,,
,Louisiana,Saint Bernard, 18 , $12 ,,,,,
,New Mexico,Sierra, 18 , $12 ,,,,,
,Oregon,Umatilla, 18 , $12 ,,,,,
,Oregon,Wallowa, 18 , $12 ,,,,,
,Texas,San Patricio, 18 , $12 ,,,,,
,Virginia,Winchester City, 18 , $12 ,,,,,
,Virginia,Highland, 18 , $12 ,,,,,
,Washington,Pierce, 18 , $12 ,,,,,
,Wisconsin,Price, 18 , $12 ,,,,,
,Wisconsin,Green, 18 , $12 ,,,,,
,Indiana,Wells, 17 , $11 ,,,,,
,Nebraska,Dodge, 17 , $11 ,,,,,
,Nebraska,Burt, 17 , $11 ,,,,,
,Ohio,Hocking, 17 , $11 ,,,,,
,Texas,Blanco, 17 , $11 ,,,,,
,Arizona,Coconino, 17 , $11 ,,,,,
,Colorado,Garfield, 17 , $11 ,,,,,
,Florida,Liberty, 17 , $11 ,,,,,
,Illinois,Boone, 17 , $11 ,,,,,
,Maryland,Charles, 17 , $11 ,,,,,
,New Jersey,Hunterdon, 17 , $11 ,,,,,
,South Carolina,Colleton, 17 , $11 ,,,,,
,Wisconsin,Calumet, 17 , $11 ,,,,,
,Kentucky,Edmonson, 16 , $11 ,,,,,
,Kentucky,Fulton, 16 , $11 ,,,,,
,North Carolina,Montgomery, 16 , $11 ,,,,,
,North Carolina,Person, 16 , $11 ,,,,,
,North Carolina,Bladen, 16 , $11 ,,,,,
,Indiana,Warrick, 16 , $11 ,,,,,
,Indiana,Benton, 16 , $11 ,,,,,
,Iowa,Keokuk, 16 , $11 ,,,,,
,Iowa,Humboldt, 16 , $11 ,,,,,
,Alabama,Geneva, 16 , $11 ,,,,,
,Michigan,Grand Traverse, 16 , $11 ,,,,,
,Texas,Fayette, 16 , $11 ,,,,,
,Idaho,Shoshone, 16 , $11 ,,,,,
,Illinois,Clay, 16 , $11 ,,,,,
,Louisiana,Ascension, 16 , $11 ,,,,,
,Montana,Deer Lodge, 16 , $11 ,,,,,
,Washington,Columbia, 16 , $11 ,,,,,
,Washington,Walla Walla, 16 , $11 ,,,,,
,Washington,Stevens, 16 , $11 ,,,,,
,West Virginia,Randolph, 16 , $11 ,,,,,
,Iowa,Palo Alto, 15 , $10 ,,,,,
,Iowa,Winnebago, 15 , $10 ,,,,,
,Iowa,Butler, 15 , $10 ,,,,,
,Missouri,Lincoln, 15 , $10 ,,,,,
,Ohio,Jefferson, 15 , $10 ,,,,,
,California,Siskiyou, 15 , $10 ,,,,,
,Florida,Jefferson, 15 , $10 ,,,,,
,Florida,Madison, 15 , $10 ,,,,,
,Illinois,Kendall, 15 , $10 ,,,,,
,Illinois,Jersey, 15 , $10 ,,,,,
,Maine,Aroostook, 15 , $10 ,,,,,
,Nevada,Carson City, 15 , $10 ,,,,,
,Oregon,Linn, 15 , $10 ,,,,,
,Rhode Island,Bristol, 15 , $10 ,,,,,
,Virginia,Stafford, 15 , $10 ,,,,,
,Wisconsin,Kewaunee, 15 , $10 ,,,,,
,Wyoming,Carbon, 15 , $10 ,,,,,
,Kentucky,Breckinridge, 14 , $9 ,,,,,
,North Carolina,Greene, 14 , $9 ,,,,,
,Oklahoma,Texas, 14 , $9 ,,,,,
,Missouri,Cooper, 14 , $9 ,,,,,
,Alabama,Escambia, 14 , $9 ,,,,,
,Nebraska,Otoe, 14 , $9 ,,,,,
,Michigan,Kalkaska, 14 , $9 ,,,,,
,Arkansas,Conway, 14 , $9 ,,,,,
,Arkansas,Chicot, 14 , $9 ,,,,,
,Colorado,Pitkin, 14 , $9 ,,,,,
,Idaho,Valley, 14 , $9 ,,,,,
,Illinois,Massac, 14 , $9 ,,,,,
,Maryland,St. Mary's, 14 , $9 ,,,,,
,Pennsylvania,Northumberland, 14 , $9 ,,,,,
,Texas,Howard, 14 , $9 ,,,,,
,Utah,Sevier, 14 , $9 ,,,,,
,West Virginia,Morgan, 14 , $9 ,,,,,
,Kentucky,Lyon, 13 , $9 ,,,,,
,Kentucky,Clinton, 13 , $9 ,,,,,
,Iowa,Worth, 13 , $9 ,,,,,
,Missouri,Howell, 13 , $9 ,,,,,
,Missouri,Cole, 13 , $9 ,,,,,
,Missouri,Camden, 13 , $9 ,,,,,
,Missouri,Lafayette, 13 , $9 ,,,,,
,Ohio,Holmes, 13 , $9 ,,,,,
,Arkansas,Columbia, 13 , $9 ,,,,,
,Arkansas,Sharp, 13 , $9 ,,,,,
,California,Sacramento, 13 , $9 ,,,,,
,Colorado,Routt, 13 , $9 ,,,,,
,Colorado,Chaffee, 13 , $9 ,,,,,
,Colorado,Las Animas, 13 , $9 ,,,,,
,Florida,Gilchrist, 13 , $9 ,,,,,
,Idaho,Ada, 13 , $9 ,,,,,
,Illinois,Marion, 13 , $9 ,,,,,
,Mississippi,Lowndes, 13 , $9 ,,,,,
,New York,Suffolk, 13 , $9 ,,,,,
,Virginia,Essex, 13 , $9 ,,,,,
,Washington,Kitsap, 13 , $9 ,,,,,
,Wisconsin,Wood, 13 , $9 ,,,,,
,North Carolina,Orange, 12 , $8 ,,,,,
,North Carolina,Yancey, 12 , $8 ,,,,,
,North Carolina,Buncombe, 12 , $8 ,,,,,
,Indiana,Howard, 12 , $8 ,,,,,
,Missouri,Phelps, 12 , $8 ,,,,,
,Alabama,Autauga, 12 , $8 ,,,,,
,Nebraska,Seward, 12 , $8 ,,,,,
,Nebraska,Saunders, 12 , $8 ,,,,,
,Nebraska,Cuming, 12 , $8 ,,,,,
,Texas,Bosque, 12 , $8 ,,,,,
,Colorado,Archuleta, 12 , $8 ,,,,,
,Florida,Broward, 12 , $8 ,,,,,
,Idaho,Washington, 12 , $8 ,,,,,
,North Dakota,Barnes, 12 , $8 ,,,,,
,New Jersey,Morris, 12 , $8 ,,,,,
,Oregon,Wasco, 12 , $8 ,,,,,
,Oregon,Polk, 12 , $8 ,,,,,
,Texas,Palo Pinto, 12 , $8 ,,,,,
,Texas,Nueces, 12 , $8 ,,,,,
,Utah,Summit, 12 , $8 ,,,,,
,Virginia,Charles City, 12 , $8 ,,,,,
,Virginia,Prince Edward, 12 , $8 ,,,,,
,Wisconsin,Polk, 12 , $8 ,,,,,
,Wisconsin,Chippewa, 12 , $8 ,,,,,
,West Virginia,Hardy, 12 , $8 ,,,,,
,North Carolina,Chowan, 11 , $7 ,,,,,
,North Carolina,Polk, 11 , $7 ,,,,,
,Indiana,Blackford, 11 , $7 ,,,,,
,Indiana,Randolph, 11 , $7 ,,,,,
,Indiana,Monroe, 11 , $7 ,,,,,
,Iowa,Louisa, 11 , $7 ,,,,,
,Iowa,Emmet, 11 , $7 ,,,,,
,Iowa,Ida, 11 , $7 ,,,,,
,Kansas,Lyon, 11 , $7 ,,,,,
,California,Trinity, 11 , $7 ,,,,,
,Colorado,Grand, 11 , $7 ,,,,,
,Florida,Gadsden, 11 , $7 ,,,,,
,Idaho,Canyon, 11 , $7 ,,,,,
,Idaho,Idaho, 11 , $7 ,,,,,
,Illinois,Ogle, 11 , $7 ,,,,,
,Minnesota,Pine, 11 , $7 ,,,,,
,Mississippi,Yazoo, 11 , $7 ,,,,,
,Pennsylvania,Crawford, 11 , $7 ,,,,,
,Texas,Harrison, 11 , $7 ,,,,,
,Texas,Lamar, 11 , $7 ,,,,,
,Virginia,Fluvanna, 11 , $7 ,,,,,
,Washington,Island, 11 , $7 ,,,,,
,Washington,Asotin, 11 , $7 ,,,,,
,Washington,Clallam, 11 , $7 ,,,,,
,Wisconsin,Washington, 11 , $7 ,,,,,
,Wisconsin,Green Lake, 11 , $7 ,,,,,
,Wisconsin,St. Croix, 11 , $7 ,,,,,
,Wyoming,Sublette, 11 , $7 ,,,,,
,Indiana,Starke, 10 , $7 ,,,,,
,Indiana,Ripley, 10 , $7 ,,,,,
,Iowa,Greene, 10 , $7 ,,,,,
,Iowa,Guthrie, 10 , $7 ,,,,,
,Kansas,Ellis, 10 , $7 ,,,,,
,Kansas,Reno, 10 , $7 ,,,,,
,Nebraska,Nemaha, 10 , $7 ,,,,,
,Arkansas,Polk, 10 , $7 ,,,,,
,Arkansas,Woodruff, 10 , $7 ,,,,,
,California,San Mateo, 10 , $7 ,,,,,
,California,Napa, 10 , $7 ,,,,,
,Colorado,Gunnison, 10 , $7 ,,,,,
,Colorado,Alamosa, 10 , $7 ,,,,,
,Maryland,Calvert, 10 , $7 ,,,,,
,Minnesota,Brown, 10 , $7 ,,,,,
,Minnesota,Chippewa, 10 , $7 ,,,,,
,Minnesota,Carver, 10 , $7 ,,,,,
,New Mexico,Los Alamos, 10 , $7 ,,,,,
,South Dakota,Union, 10 , $7 ,,,,,
,Texas,Smith, 10 , $7 ,,,,,
,Texas,Walker, 10 , $7 ,,,,,
,Virginia,Goochland, 10 , $7 ,,,,,
,Wisconsin,Waukesha, 10 , $7 ,,,,,
,Wisconsin,Barron, 10 , $7 ,,,,,
,Kentucky,Caldwell, 9 , $6 ,,,,,
,North Carolina,Alleghany, 9 , $6 ,,,,,
,North Carolina,Transylvania, 9 , $6 ,,,,,
,North Carolina,Swain, 9 , $6 ,,,,,
,North Carolina,Caldwell, 9 , $6 ,,,,,
,Indiana,Pulaski, 9 , $6 ,,,,,
,Indiana,Spencer, 9 , $6 ,,,,,
,Missouri,Pike, 9 , $6 ,,,,,
,Alabama,Crenshaw, 9 , $6 ,,,,,
,Nebraska,Wayne, 9 , $6 ,,,,,
,Nebraska,Hamilton, 9 , $6 ,,,,,
,Ohio,Vinton, 9 , $6 ,,,,,
,Michigan,Otsego, 9 , $6 ,,,,,
,Indiana,Brown, 9 , $6 ,,,,,
,Arkansas,Johnson, 9 , $6 ,,,,,
,Arkansas,Carroll, 9 , $6 ,,,,,
,California,Modoc, 9 , $6 ,,,,,
,Colorado,Bent, 9 , $6 ,,,,,
,Colorado,Boulder, 9 , $6 ,,,,,
,Florida,Calhoun, 9 , $6 ,,,,,
,Louisiana,Saint Mary, 9 , $6 ,,,,,
,Minnesota,Pennington, 9 , $6 ,,,,,
,Minnesota,Lyon, 9 , $6 ,,,,,
,Mississippi,Calhoun, 9 , $6 ,,,,,
,Pennsylvania,Greene, 9 , $6 ,,,,,
,Washington,Snohomish, 9 , $6 ,,,,,
,Wisconsin,Pierce, 9 , $6 ,,,,,
,West Virginia,Ritchie, 9 , $6 ,,,,,
,Kentucky,Ballard, 8 , $5 ,,,,,
,North Carolina,Haywood, 8 , $5 ,,,,,
,Indiana,Hendricks, 8 , $5 ,,,,,
,Oklahoma,McClain, 8 , $5 ,,,,,
,Nebraska,Knox, 8 , $5 ,,,,,
,Nebraska,Fillmore, 8 , $5 ,,,,,
,Ohio,Morgan, 8 , $5 ,,,,,
,Georgia,Evans, 8 , $5 ,,,,,
,Michigan,Ionia, 8 , $5 ,,,,,
,Texas,Madison, 8 , $5 ,,,,,
,Colorado,Teller, 8 , $5 ,,,,,
,Colorado,Weld, 8 , $5 ,,,,,
,Colorado,Rio Blanco, 8 , $5 ,,,,,
,Colorado,Lake, 8 , $5 ,,,,,
,Florida,Monroe, 8 , $5 ,,,,,
,Florida,Nassau, 8 , $5 ,,,,,
,Florida,Hamilton, 8 , $5 ,,,,,
,Illinois,Clark, 8 , $5 ,,,,,
,Maryland,Anne Arundel, 8 , $5 ,,,,,
,Minnesota,Clay, 8 , $5 ,,,,,
,Mississippi,Chickasaw, 8 , $5 ,,,,,
,Montana,Rosebud, 8 , $5 ,,,,,
,North Dakota,Stutsman, 8 , $5 ,,,,,
,New Jersey,Bergen, 8 , $5 ,,,,,
,New Mexico,Luna, 8 , $5 ,,,,,
,Nevada,Washoe, 8 , $5 ,,,,,
,Texas,Maverick, 8 , $5 ,,,,,
,Virginia,King George, 8 , $5 ,,,,,
,Wisconsin,Monroe, 8 , $5 ,,,,,
,Wisconsin,Vernon, 8 , $5 ,,,,,
,Wisconsin,Richland, 8 , $5 ,,,,,
,Wyoming,Washakie, 8 , $5 ,,,,,
,North Carolina,Davie, 7 , $5 ,,,,,
,Indiana,Noble, 7 , $5 ,,,,,
,Oklahoma,Haskell, 7 , $5 ,,,,,
,Iowa,Hamilton, 7 , $5 ,,,,,
,Iowa,Adams, 7 , $5 ,,,,,
,Iowa,Clarke, 7 , $5 ,,,,,
,Iowa,Osceola, 7 , $5 ,,,,,
,Missouri,Lewis, 7 , $5 ,,,,,
,Kansas,Ford, 7 , $5 ,,,,,
,Kansas,Brown, 7 , $5 ,,,,,
,Kansas,Crawford, 7 , $5 ,,,,,
,Kansas,Atchison, 7 , $5 ,,,,,
,Kansas,Douglas, 7 , $5 ,,,,,
,Mississippi,Tunica, 7 , $5 ,,,,,
,Georgia,Taylor, 7 , $5 ,,,,,
,Michigan,Menominee, 7 , $5 ,,,,,
,Arizona,Greenlee, 7 , $5 ,,,,,
,California,Santa Clara, 7 , $5 ,,,,,
,California,Colusa, 7 , $5 ,,,,,
,California,Calaveras, 7 , $5 ,,,,,
,Colorado,Delta, 7 , $5 ,,,,,
,Colorado,Conejos, 7 , $5 ,,,,,
,Florida,Gulf, 7 , $5 ,,,,,
,Idaho,Madison, 7 , $5 ,,,,,
,Idaho,Teton, 7 , $5 ,,,,,
,Idaho,Bonneville, 7 , $5 ,,,,,
,Louisiana,Saint Martin, 7 , $5 ,,,,,
,Maryland,Howard, 7 , $5 ,,,,,
,Mississippi,Tishomingo, 7 , $5 ,,,,,
,North Dakota,Grand Forks, 7 , $5 ,,,,,
,New Jersey,Somerset, 7 , $5 ,,,,,
,Oregon,Grant, 7 , $5 ,,,,,
,Oregon,Morrow, 7 , $5 ,,,,,
,Texas,Collin, 7 , $5 ,,,,,
,Utah,Wasatch, 7 , $5 ,,,,,
,Virginia,King William, 7 , $5 ,,,,,
,Virginia,Clarke, 7 , $5 ,,,,,
,Virginia,Surry, 7 , $5 ,,,,,
,Wisconsin,Columbia, 7 , $5 ,,,,,
,Kentucky,Larue, 6 , $4 ,,,,,
,Kentucky,Butler, 6 , $4 ,,,,,
,Kentucky,Union, 6 , $4 ,,,,,
,North Carolina,Gates, 6 , $4 ,,,,,
,Indiana,Knox, 6 , $4 ,,,,,
,Indiana,Tipton, 6 , $4 ,,,,,
,Indiana,Sullivan, 6 , $4 ,,,,,
,Indiana,White, 6 , $4 ,,,,,
,Oklahoma,Delaware, 6 , $4 ,,,,,
,Iowa,Decatur, 6 , $4 ,,,,,
,Missouri,Audrain, 6 , $4 ,,,,,
,Missouri,Moniteau, 6 , $4 ,,,,,
,Kansas,Barton, 6 , $4 ,,,,,
,Kansas,Harvey, 6 , $4 ,,,,,
,Ohio,Meigs, 6 , $4 ,,,,,
,Ohio,Perry, 6 , $4 ,,,,,
,Georgia,Dodge, 6 , $4 ,,,,,
,Georgia,White, 6 , $4 ,,,,,
,Arkansas,Van Buren, 6 , $4 ,,,,,
,Colorado,Custer, 6 , $4 ,,,,,
,Florida,Union, 6 , $4 ,,,,,
,Idaho,Bannock, 6 , $4 ,,,,,
,Idaho,Nez Perce, 6 , $4 ,,,,,
,Illinois,Vermilion, 6 , $4 ,,,,,
,Illinois,Johnson, 6 , $4 ,,,,,
,Illinois,Ford, 6 , $4 ,,,,,
,Minnesota,Scott, 6 , $4 ,,,,,
,Montana,Powell, 6 , $4 ,,,,,
,Montana,Lincoln, 6 , $4 ,,,,,
,Oregon,Clackamas, 6 , $4 ,,,,,
,South Carolina,Kershaw, 6 , $4 ,,,,,
,Utah,Beaver, 6 , $4 ,,,,,
,Utah,Salt Lake, 6 , $4 ,,,,,
,Virginia,Harrisonburg City, 6 , $4 ,,,,,
,Wisconsin,Marquette, 6 , $4 ,,,,,
,Wisconsin,Clark, 6 , $4 ,,,,,
,Wisconsin,Ashland, 6 , $4 ,,,,,
,Kentucky,Grayson, 5 , $3 ,,,,,
,North Carolina,Hertford, 5 , $3 ,,,,,
,North Carolina,Perquimans, 5 , $3 ,,,,,
,North Carolina,Caswell, 5 , $3 ,,,,,
,Indiana,Orange, 5 , $3 ,,,,,
,Indiana,Cass, 5 , $3 ,,,,,
,Iowa,Davis, 5 , $3 ,,,,,
,Iowa,Fremont, 5 , $3 ,,,,,
,Iowa,Carroll, 5 , $3 ,,,,,
,Missouri,Benton, 5 , $3 ,,,,,
,Missouri,Chariton, 5 , $3 ,,,,,
,Missouri,Polk, 5 , $3 ,,,,,
,Missouri,Henry, 5 , $3 ,,,,,
,Missouri,Lawrence, 5 , $3 ,,,,,
,Missouri,Pettis, 5 , $3 ,,,,,
,Missouri,Andrew, 5 , $3 ,,,,,
,Alabama,Henry, 5 , $3 ,,,,,
,Kansas,Franklin, 5 , $3 ,,,,,
,Kansas,Montgomery, 5 , $3 ,,,,,
,Nebraska,Sarpy, 5 , $3 ,,,,,
,Ohio,Putnam, 5 , $3 ,,,,,
,Georgia,Clay, 5 , $3 ,,,,,
,Georgia,Lincoln, 5 , $3 ,,,,,
,Michigan,Newaygo, 5 , $3 ,,,,,
,Texas,Limestone, 5 , $3 ,,,,,
,Texas,San Saba, 5 , $3 ,,,,,
,Arkansas,Ashley, 5 , $3 ,,,,,
,Arkansas,Searcy, 5 , $3 ,,,,,
,Arkansas,Grant, 5 , $3 ,,,,,
,Arkansas,Hempstead, 5 , $3 ,,,,,
,California,San Luis Obispo, 5 , $3 ,,,,,
,California,Santa Barbara, 5 , $3 ,,,,,
,Colorado,Montrose, 5 , $3 ,,,,,
,Delaware,New Castle, 5 , $3 ,,,,,
,Idaho,Lincoln, 5 , $3 ,,,,,
,Idaho,Cassia, 5 , $3 ,,,,,
,Idaho,Boundary, 5 , $3 ,,,,,
,Illinois,Livingston, 5 , $3 ,,,,,
,Illinois,DeKalb, 5 , $3 ,,,,,
,Louisiana,Tangipahoa, 5 , $3 ,,,,,
,Mississippi,Marion, 5 , $3 ,,,,,
,Mississippi,Noxubee, 5 , $3 ,,,,,
,Mississippi,Pontotoc, 5 , $3 ,,,,,
,Montana,Fergus, 5 , $3 ,,,,,
,North Dakota,Williams, 5 , $3 ,,,,,
,North Dakota,Stark, 5 , $3 ,,,,,
,New Mexico,San Juan, 5 , $3 ,,,,,
,New York,Bronx, 5 , $3 ,,,,,
,Pennsylvania,Potter, 5 , $3 ,,,,,
,South Carolina,Edgefield, 5 , $3 ,,,,,
,Texas,Val Verde, 5 , $3 ,,,,,
,Utah,Box Elder, 5 , $3 ,,,,,
,Virginia,Rappahannock, 5 , $3 ,,,,,
,Virginia,Fauquier, 5 , $3 ,,,,,
,Washington,San Juan, 5 , $3 ,,,,,
,Wisconsin,Burnett, 5 , $3 ,,,,,
,Kentucky,Daviess, 4 , $3 ,,,,,
,North Carolina,Burke, 4 , $3 ,,,,,
,North Carolina,Columbus, 4 , $3 ,,,,,
,North Carolina,Washington, 4 , $3 ,,,,,
,North Carolina,Hyde, 4 , $3 ,,,,,
,Indiana,Greene, 4 , $3 ,,,,,
,Oklahoma,Pawnee, 4 , $3 ,,,,,
,Oklahoma,Marshall, 4 , $3 ,,,,,
,Oklahoma,Custer, 4 , $3 ,,,,,
,Iowa,Hardin, 4 , $3 ,,,,,
,Missouri,Perry, 4 , $3 ,,,,,
,Missouri,Barry, 4 , $3 ,,,,,
,Missouri,Howard, 4 , $3 ,,,,,
,Missouri,Pulaski, 4 , $3 ,,,,,
,Texas,Zavala, 4 , $3 ,,,,,
,Kansas,Bourbon, 4 , $3 ,,,,,
,Kansas,Seward, 4 , $3 ,,,,,
,Arkansas,Mississippi, 4 , $3 ,,,,,
,Ohio,Monroe, 4 , $3 ,,,,,
,Michigan,Montmorency, 4 , $3 ,,,,,
,Alaska,Anchorage, 4 , $3 ,,,,,
,Arkansas,Dallas, 4 , $3 ,,,,,
,Arkansas,Izard, 4 , $3 ,,,,,
,California,Sierra, 4 , $3 ,,,,,
,California,Yuba, 4 , $3 ,,,,,
,California,Mariposa, 4 , $3 ,,,,,
,California,San Joaquin, 4 , $3 ,,,,,
,Colorado,Saguache, 4 , $3 ,,,,,
,Colorado,Yuma, 4 , $3 ,,,,,
,Colorado,El Paso, 4 , $3 ,,,,,
,Colorado,Gilpin, 4 , $3 ,,,,,
,Florida,Washington, 4 , $3 ,,,,,
,Louisiana,La Salle, 4 , $3 ,,,,,
,Louisiana,Webster, 4 , $3 ,,,,,
,Minnesota,Renville, 4 , $3 ,,,,,
,Mississippi,Lincoln, 4 , $3 ,,,,,
,Mississippi,Neshoba, 4 , $3 ,,,,,
,Montana,Lake, 4 , $3 ,,,,,
,Montana,Sanders, 4 , $3 ,,,,,
,Montana,Missoula, 4 , $3 ,,,,,
,Nevada,Storey, 4 , $3 ,,,,,
,New York,Nassau, 4 , $3 ,,,,,
,Oregon,Multnomah, 4 , $3 ,,,,,
,South Carolina,Chester, 4 , $3 ,,,,,
,South Carolina,Barnwell, 4 , $3 ,,,,,
,Virginia,Alexandria City, 4 , $3 ,,,,,
,Wisconsin,Iron, 4 , $3 ,,,,,
,Wisconsin,Waushara, 4 , $3 ,,,,,
,Wisconsin,Washburn, 4 , $3 ,,,,,
,Wyoming,Park, 4 , $3 ,,,,,
,Kentucky,Hickman, 3 , $2 ,,,,,
,North Carolina,Tyrrell, 3 , $2 ,,,,,
,North Carolina,Henderson, 3 , $2 ,,,,,
,North Carolina,Madison, 3 , $2 ,,,,,
,North Carolina,Macon, 3 , $2 ,,,,,
,Indiana,Vermillion, 3 , $2 ,,,,,
,Indiana,Whitley, 3 , $2 ,,,,,
,Indiana,Perry, 3 , $2 ,,,,,
,Oklahoma,Kingfisher, 3 , $2 ,,,,,
,Oklahoma,Love, 3 , $2 ,,,,,
,Oklahoma,Woods, 3 , $2 ,,,,,
,Oklahoma,Cotton, 3 , $2 ,,,,,
,Oklahoma,Jefferson, 3 , $2 ,,,,,
,Iowa,Lyon, 3 , $2 ,,,,,
,Iowa,Adair, 3 , $2 ,,,,,
,Missouri,Sullivan, 3 , $2 ,,,,,
,Missouri,Ray, 3 , $2 ,,,,,
,Alabama,Lowndes, 3 , $2 ,,,,,
,Kansas,Pottawatomie, 3 , $2 ,,,,,
,Kansas,Dickinson, 3 , $2 ,,,,,
,Kansas,Cloud, 3 , $2 ,,,,,
,Kansas,Neosho, 3 , $2 ,,,,,
,Kansas,Pratt, 3 , $2 ,,,,,
,Mississippi,Tippah, 3 , $2 ,,,,,
,Nebraska,Dixon, 3 , $2 ,,,,,
,Nebraska,Dawes, 3 , $2 ,,,,,
,Ohio,Noble, 3 , $2 ,,,,,
,Michigan,Sanilac, 3 , $2 ,,,,,
,Michigan,Alcona, 3 , $2 ,,,,,
,Michigan,Iron, 3 , $2 ,,,,,
,Texas,Mason, 3 , $2 ,,,,,
,Arkansas,Marion, 3 , $2 ,,,,,
,California,Inyo, 3 , $2 ,,,,,
,California,Yolo, 3 , $2 ,,,,,
,California,Ventura, 3 , $2 ,,,,,
,California,Amador, 3 , $2 ,,,,,
,California,Glenn, 3 , $2 ,,,,,
,California,Shasta, 3 , $2 ,,,,,
,Colorado,San Miguel, 3 , $2 ,,,,,
,Colorado,Prowers, 3 , $2 ,,,,,
,Florida,Lafayette, 3 , $2 ,,,,,
,Florida,Sarasota, 3 , $2 ,,,,,
,Florida,Franklin, 3 , $2 ,,,,,
,Idaho,Latah, 3 , $2 ,,,,,
,Idaho,Benewah, 3 , $2 ,,,,,
,Idaho,Franklin, 3 , $2 ,,,,,
,Illinois,Union, 3 , $2 ,,,,,
,Louisiana,Assumption, 3 , $2 ,,,,,
,Louisiana,Jefferson Davis, 3 , $2 ,,,,,
,Oregon,Benton, 3 , $2 ,,,,,
,Oregon,Harney, 3 , $2 ,,,,,
,South Carolina,Fairfield, 3 , $2 ,,,,,
,Texas,Midland, 3 , $2 ,,,,,
,Texas,Titus, 3 , $2 ,,,,,
,Texas,Lavaca, 3 , $2 ,,,,,
,Texas,Wharton, 3 , $2 ,,,,,
,Texas,Hood, 3 , $2 ,,,,,
,Texas,Hopkins, 3 , $2 ,,,,,
,Virginia,New Kent, 3 , $2 ,,,,,
,Wisconsin,Douglas, 3 , $2 ,,,,,
,Wisconsin,Buffalo, 3 , $2 ,,,,,
,Wisconsin,Jackson, 3 , $2 ,,,,,
,Wyoming,Goshen, 3 , $2 ,,,,,
,Wyoming,Platte, 3 , $2 ,,,,,
,Kentucky,Crittenden, 2 , $1 ,,,,,
,Kentucky,Livingston, 2 , $1 ,,,,,
,Kentucky,Ohio, 2 , $1 ,,,,,
,Kentucky,Webster, 2 , $1 ,,,,,
,Kentucky,Carlisle, 2 , $1 ,,,,,
,North Carolina,Bertie, 2 , $1 ,,,,,
,North Carolina,Pamlico, 2 , $1 ,,,,,
,North Carolina,Camden, 2 , $1 ,,,,,
,North Carolina,Clay, 2 , $1 ,,,,,
,Indiana,Fayette, 2 , $1 ,,,,,
,Indiana,Jay, 2 , $1 ,,,,,
,Indiana,Clay, 2 , $1 ,,,,,
,Indiana,Daviess, 2 , $1 ,,,,,
,Indiana,Pike, 2 , $1 ,,,,,
,Oklahoma,Atoka, 2 , $1 ,,,,,
,Oklahoma,Garvin, 2 , $1 ,,,,,
,Oklahoma,Washita, 2 , $1 ,,,,,
,Oklahoma,Johnston, 2 , $1 ,,,,,
,Oklahoma,Seminole, 2 , $1 ,,,,,
,Oklahoma,Harmon, 2 , $1 ,,,,,
,Iowa,Audubon, 2 , $1 ,,,,,
,Iowa,Van Buren, 2 , $1 ,,,,,
,Iowa,Appanoose, 2 , $1 ,,,,,
,Missouri,Cedar, 2 , $1 ,,,,,
,Missouri,Miller, 2 , $1 ,,,,,
,Missouri,Pemiscot, 2 , $1 ,,,,,
,Missouri,Buchanan, 2 , $1 ,,,,,
,Alabama,Russell, 2 , $1 ,,,,,
,Alabama,Choctaw, 2 , $1 ,,,,,
,Alabama,Clarke, 2 , $1 ,,,,,
,Kansas,Cherokee, 2 , $1 ,,,,,
,Kansas,Rooks, 2 , $1 ,,,,,
,Kansas,Jackson, 2 , $1 ,,,,,
,Kansas,Jefferson, 2 , $1 ,,,,,
,Kansas,Scott, 2 , $1 ,,,,,
,Kansas,Allen, 2 , $1 ,,,,,
,Nebraska,Dakota, 2 , $1 ,,,,,
,Nebraska,Keith, 2 , $1 ,,,,,
,Nebraska,Box Butte, 2 , $1 ,,,,,
,Nebraska,Howard, 2 , $1 ,,,,,
,Georgia,Turner, 2 , $1 ,,,,,
,Texas,Hamilton, 2 , $1 ,,,,,
,Kentucky,Harrison, 2 , $1 ,,,,,
,Arkansas,Scott, 2 , $1 ,,,,,
,Arkansas,Arkansas, 2 , $1 ,,,,,
,Arkansas,Madison, 2 , $1 ,,,,,
,Arkansas,Calhoun, 2 , $1 ,,,,,
,Arkansas,Clark, 2 , $1 ,,,,,
,California,Marin, 2 , $1 ,,,,,
,Colorado,Ouray, 2 , $1 ,,,,,
,Hawaii,Kauai, 2 , $1 ,,,,,
,Idaho,Oneida, 2 , $1 ,,,,,
